Index,Time,((pitch_motor)->motor_measure).total_angle,((pitch_motor)->motor_controller).pid_ref
4036,40.360316,143.612259,110.718033
4037,40.370216,142.997025,110.184036
4038,40.380100,142.425751,109.65004
4039,40.390421,141.854462,109.116043
4040,40.400339,141.283173,108.582047
4041,40.410484,140.799774,108.04805
4042,40.420345,140.184555,107.514053
4043,40.430202,139.613266,106.980057
4044,40.440457,138.998032,106.44606
4045,40.450280,138.382797,105.912064
4046,40.460383,137.723633,105.378067
4047,40.470480,137.196289,104.84407
4048,40.480201,136.581055,104.310074
4049,40.490457,136.009781,103.776077
4050,40.500311,135.438492,103.242081
4051,40.510174,134.911148,102.708084
4052,40.520263,134.383804,102.174088
4053,40.530508,133.856476,101.640091
4054,40.540466,133.373077,101.106094
4055,40.550312,132.933624,100.572098
4056,40.560133,132.450226,100.038101
4057,40.570226,131.966827,99.5041046
4058,40.580112,131.483444,98.970108
4059,40.590445,131.043991,98.4361115
4060,40.600539,130.560593,97.9021149
4061,40.610262,130.077194,97.3681183
4062,40.620331,129.637756,96.8341217
4063,40.630454,129.110413,96.3001251
4064,40.640300,128.627014,95.7661285
4065,40.650130,128.09967,95.2316284
4066,40.660437,127.528389,94.6966248
4067,40.670158,127.001045,94.1626282
4068,40.680089,126.429764,93.6286316
4069,40.690361,125.770592,93.094635
4070,40.700209,125.199303,92.5606384
4071,40.710469,124.584076,92.0266418
4072,40.720302,123.924896,91.4926453
4073,40.730176,123.309669,90.9586487
4074,40.740431,122.73838,90.4246521
4075,40.750285,122.123154,89.8906555
4076,40.760131,121.507927,89.3566589
4077,40.770410,120.936638,88.8226624
4078,40.780253,120.365356,88.2886658
4079,40.790345,119.794067,87.7546692
4080,40.800606,119.266731,86.9531708
4081,40.810133,118.695442,86.6856689
4082,40.820439,118.168106,86.1506653
4083,40.830278,117.596817,85.6156616
4084,40.840110,117.113426,85.080658
4085,40.850266,116.586082,84.5456543
4086,40.860524,116.058746,84.0106506
4087,40.870482,115.575348,83.475647
4088,40.880339,115.091957,82.9406433
4089,40.890183,114.652504,82.4056396
4090,40.900433,114.12516,81.870636
4091,40.910119,113.641769,81.3356323
4092,40.920456,113.202316,80.8006287
4093,40.930174,112.67498,80.265625
4094,40.940312,112.191582,79.7306213
4095,40.950128,111.664246,79.1946259
4096,40.960426,111.180847,78.6586304
4097,40.970123,110.653511,78.1226349
4098,40.980456,110.082222,77.5866394
4099,40.990285,109.554886,77.0496368
4100,41.000244,109.071487,76.5126343
4101,41.010092,108.500206,75.9756317
4102,41.020390,107.972862,75.4376373
4103,41.030457,107.401581,74.8996429
4104,41.040310,106.830292,74.3616486
4105,41.050191,106.215065,73.8236542
4106,41.060146,105.555885,73.2856598
4107,41.070428,104.940659,72.746666
4108,41.080332,104.281487,72.2066727
4109,41.090194,103.622307,71.6656723
4110,41.100457,102.963135,71.1241684
4111,41.110292,102.391846,70.5821609
4112,41.120250,101.732674,70.0391617
4113,41.130096,101.205338,69.4961624
4114,41.140249,100.677994,68.9526596
4115,41.150502,100.150658,68.4086533
4116,41.160382,99.6672592,67.8646469
4117,41.170226,99.1399155,67.3201447
4118,41.180310,98.70047,66.7751465
4119,41.190479,98.2610168,66.2301483
4120,41.200187,97.777626,65.6841431
4121,41.210445,97.2942276,65.1381378
4122,41.220304,96.8547821,64.5921326
4123,41.230130,96.3713837,64.0461273
4124,41.240406,95.8440475,63.5001297
4125,41.250364,95.3606491,62.9541321
4126,41.260441,94.8772507,62.4081345
4127,41.270290,94.3499146,61.8611374
4128,41.280145,93.8225708,61.3141403
4129,41.290406,93.2952347,60.7671432
4130,41.300310,92.7239456,60.2201462
4131,41.310475,92.1966095,59.6731491
4132,41.320197,91.6253204,59.126152
4133,41.330335,91.0979843,58.579155
4134,41.340193,90.5267029,58.0321579
4135,41.350458,89.9993591,57.4851608
4136,41.360310,89.4280777,56.9381638
4137,41.370400,88.9007339,56.3911667
4138,41.380236,88.3294525,55.8441696
4139,41.390193,87.7581635,55.2971725
4140,41.400459,87.1429367,54.7501755
4141,41.410306,86.5277023,54.2031784
4142,41.420385,85.9124756,53.6561813
4143,41.430215,85.2093506,53.1091843
4144,41.440495,84.5501785,52.5621872
4145,41.450584,83.8910065,52.0151901
4146,41.460287,83.2757721,51.4681931
4147,41.470124,82.6605453,50.921196
4148,41.480209,82.1332016,50.3741989
4149,41.490503,81.6058655,49.8272018
4150,41.500345,81.0345764,49.2802048
4151,41.510427,80.5951309,48.7332077
4152,41.520134,80.1556778,48.1862106
4153,41.530398,79.672287,47.6392136
4154,41.540485,79.2767792,47.0922165
4155,41.550328,78.837326,46.5452194
4156,41.560195,78.3978806,45.9982224
4157,41.570451,77.9584274,45.4512253
4158,41.580408,77.5189819,44.9042282
4159,41.590515,77.0355835,44.3572311
4160,41.600363,76.596138,43.8102341
4161,41.610214,76.0687943,43.263237
4162,41.620479,75.4975128,42.7162399
4163,41.630113,74.9701691,42.1692429
4164,41.640491,74.3988876,41.6222458
4165,41.650150,73.8715439,41.0752487
4166,41.660431,73.2563171,40.5282516
4167,41.670281,72.6850281,39.9812546
4168,41.680181,72.1137466,39.4342575
4169,41.690487,71.5424576,38.8872604
4170,41.700179,70.9711761,38.3402634
4171,41.710131,70.4438324,37.7932663
4172,41.720396,69.8286057,37.2462692
4173,41.730242,69.2573166,36.6992722
4174,41.740489,68.6860352,36.1522751
4175,41.750358,68.0708008,35.605278
4176,41.760316,67.455574,35.0582809
4177,41.770473,66.8403473,34.5112839
4178,41.780320,66.1811676,33.9642868
4179,41.790170,65.4780502,33.4172897
4180,41.800439,64.8628159,32.8702927
4181,41.810310,64.2475891,32.3232956
4182,41.820365,63.6323586,31.7762966
4183,41.830323,63.0610733,31.2292957
4184,41.840238,62.5337334,30.6822948
4185,41.850124,62.0503387,30.135294
4186,41.860444,61.6108894,29.5882931
4187,41.870344,61.1274948,29.0412922
4188,41.880476,60.6880455,28.4942913
4189,41.890437,60.2925377,27.9472904
4190,41.900309,59.8530884,27.4002895
4191,41.910148,59.4136391,26.8532887
4192,41.920418,58.9302444,26.3062878
4193,41.930268,58.4907951,25.7592869
4194,41.940340,58.0074005,25.212286
4195,41.950591,57.5240059,24.6652851
4196,41.960120,56.996666,24.1182842
4197,41.970406,56.469326,23.5712833
4198,41.980270,55.8980408,23.0242825
4199,41.990509,55.3267555,22.4772816
4200,42.000197,54.6675797,21.9302807
4201,42.010445,54.0962944,21.3832798
4202,42.020405,53.4810638,20.8362789
4203,42.030260,52.821888,20.289278
4204,42.040146,52.294548,19.7422771
4205,42.050698,51.6793213,18.9217758
4206,42.060109,51.108036,18.6482754
4207,42.070373,50.4928055,18.1012745
4208,42.080334,49.8775749,17.5542736
4209,42.090186,49.2623444,17.0072727
4210,42.100255,48.6471138,16.4602718
4211,42.110342,48.0758286,15.913271
4212,42.120193,47.5045433,15.3662701
4213,42.130449,46.8893127,14.8192692
4214,42.140406,46.3180313,14.2722683
4215,42.150262,45.7028008,13.7252674
4216,42.160102,45.1315155,13.1782665
4217,42.170189,44.5602303,12.6312656
4218,42.180455,43.988945,12.0842648
4219,42.190363,43.4616051,11.5372639
4220,42.200255,42.9342651,10.990263
4221,42.210212,42.4948158,10.4432621
4222,42.220322,42.0553627,9.89626122
4223,42.230174,41.6598587,9.34926033
4224,42.240466,41.2204094,8.80225945
4225,42.250366,40.8249054,8.25525856
4226,42.260267,40.3854561,7.70825863
4227,42.270225,39.946003,7.1612587
4228,42.280315,39.5065536,6.61425877
4229,42.290158,38.9792137,6.06725883
4230,42.300469,38.5397644,5.5202589
4231,42.310370,38.0124245,4.97325897
4232,42.320270,37.4411392,4.42625904
4233,42.330460,36.9137993,3.87925911
4234,42.340325,36.3864594,3.33225918
4235,42.350177,35.7712288,2.78525925
4236,42.360445,35.1559982,2.23825932
4237,42.370292,34.6286583,1.69125938
4238,42.380407,33.9694862,1.14425945
4239,42.390270,33.3542557,0.597259402
4240,42.400229,32.7390251,0.0502593517
4241,42.410091,32.0798492,-0.496740699
4242,42.420361,31.4646206,-1.04374075
4243,42.430220,30.8933353,-1.59074068
4244,42.440285,30.2341595,-2.13774061
4245,42.450121,29.6189289,-2.68474054
4246,42.460635,29.0476456,-3.50524044
4247,42.470347,28.432415,-3.77874041
4248,42.480221,27.9050751,-4.32574034
4249,42.490314,27.3337898,-4.87274027
4250,42.500228,26.8064499,-5.4197402
4251,42.510124,26.3230553,-5.96674013
4252,42.520639,25.7957153,-6.78724003
4253,42.530350,25.2683754,-7.06073999
4254,42.540216,24.7849789,-7.60773993
4255,42.550287,24.2576389,-8.15474033
4256,42.560118,23.730299,-8.70174122
4257,42.570396,23.1590157,-9.2487421
4258,42.580256,22.6756191,-9.79574299
4259,42.590238,22.1922245,-10.3427439
4260,42.600493,21.7088299,-10.8897448
4261,42.610141,21.1814899,-11.4367456
4262,42.620408,20.7420406,-11.9837465
4263,42.630441,20.2586441,-12.5307474
4264,42.640283,19.7752495,-13.0777483
4265,42.650121,19.2479095,-13.6247492
4266,42.660275,18.7205696,-14.1717501
4267,42.670228,18.1053391,-14.718751
4268,42.680090,17.5779991,-15.2657518
4269,42.690366,17.0067158,-15.8127527
4270,42.700247,16.4354305,-16.3597527
4271,42.710104,15.8202,-16.9067535
4272,42.720600,15.161025,-17.4537544
4273,42.730128,14.5897398,-18.0007553
4274,42.740415,13.8866196,-18.5477562
4275,42.750255,13.2274446,-19.0947571
4276,42.760101,12.5682697,-19.641758
4277,42.770397,11.9090948,-20.1887589
4278,42.780491,11.3378096,-20.7357597
4279,42.790449,10.7665253,-21.2827606
4280,42.800293,10.2391853,-21.8297615
4281,42.810183,9.66790009,-22.3767624
4282,42.820446,9.14056015,-22.9237633
4283,42.830296,8.65716457,-23.4707642
4284,42.840391,8.17376995,-24.017765
4285,42.850645,7.69037485,-24.8382664
4286,42.860188,7.20697975,-25.1117668
4287,42.870469,6.76752996,-25.6587677
4288,42.880324,6.32808018,-26.2057686
4289,42.890174,5.84468508,-26.7527695
4290,42.900271,5.40523481,-27.2997704
4291,42.910523,4.87789488,-27.8467712
4292,42.920483,4.39449978,-28.3937721
4293,42.930335,3.91110492,-28.940773
4294,42.940188,3.33981991,-29.4877739
4295,42.950343,2.81247997,-30.0347748
4296,42.960256,2.28514004,-30.5817757
4297,42.970140,1.75779998,-31.1287766
4298,42.980402,1.23045993,-31.6757774
4299,42.990363,0.747065008,-32.2227783
4300,43.000493,0.263669997,-32.7697754
4301,43.010342,-0.266235352,-33.3167725
4302,43.020192,-0.793579102,-33.8637695
4303,43.030459,-1.32092285,-34.4107666
4304,43.040309,-1.93615723,-34.9577637
4305,43.050266,-2.50741577,-35.5047607
4306,43.060345,-3.12265015,-36.0517578
4307,43.070195,-3.78182983,-36.5987549
4308,43.080462,-4.44100952,-37.145752
4309,43.090312,-5.10018921,-37.692749
4310,43.100161,-5.7593689,-38.2397461
4311,43.110115,-6.37460327,-38.7867432
4312,43.120173,-7.03375244,-39.3337402
4313,43.130440,-7.56109619,-39.8807373
4314,43.140292,-8.17633057,-40.4277344
4315,43.150150,-8.659729,-40.9747314
4316,43.160301,-9.18707275,-41.5217285
4317,43.170301,-9.62652588,-42.0687256
4318,43.180133,-10.1099243,-42.6157227
4319,43.190423,-10.5493774,-43.1627197
4320,43.200278,-10.9888,-43.7097168
4321,43.210125,-11.3843079,-44.2567139
4322,43.220412,-11.823761,-44.8037109
4323,43.230305,-12.3511047,-45.350708
4324,43.240447,-12.7905579,-45.8977051
4325,43.250302,-13.2739563,-46.4447021
4326,43.260114,-13.8452454,-46.9916992
4327,43.270396,-14.3286438,-47.5386963
4328,43.280244,-14.8999329,-48.0856934
4329,43.290350,-15.5151367,-48.6326904
4330,43.300596,-16.1303711,-49.1796875
4331,43.310123,-16.7016602,-49.7266846
4332,43.320414,-17.2729492,-50.2736816
4333,43.330253,-17.8442383,-50.8206787
4334,43.340339,-18.4594727,-51.3676758
4335,43.350195,-18.9428711,-51.9146729
4336,43.360472,-19.4701843,-52.4616699
4337,43.370330,-20.0414734,-53.008667
4338,43.380313,-20.6127625,-53.5556641
4339,43.390156,-21.1840515,-54.1026611
4340,43.400240,-21.8432312,-54.6496582
4341,43.410509,-22.4584656,-55.1966553
4342,43.420359,-23.0297546,-55.7436523
4343,43.430208,-23.6889038,-56.2906494
4344,43.440486,-24.3480835,-56.8376465
4345,43.450140,-24.9633179,-57.3846436
4346,43.460097,-25.5346069,-57.9316406
4347,43.470380,-26.1498413,-58.4786377
4348,43.480220,-26.6771851,-59.0256348
4349,43.490091,-27.2045288,-59.5726318
4350,43.500361,-27.6879272,-60.1196289
4351,43.510462,-28.1712952,-60.666626
4352,43.520548,-28.566803,-61.213623
4353,43.530259,-29.0062561,-61.7606201
4354,43.540108,-29.4896545,-62.3076172
4355,43.550384,-29.973053,-62.8546143
4356,43.560251,-30.4125061,-63.4016113
4357,43.570360,-30.8080139,-63.9486084
4358,43.580217,-31.2914124,-64.4956055
4359,43.590496,-31.8187561,-65.0426025
4360,43.600455,-32.3460693,-65.5895996
4361,43.610349,-32.7855225,-66.1365967
4362,43.620482,-33.4007568,-66.6835937
4363,43.630331,-34.0159912,-67.2305908
4364,43.640199,-34.543335,-67.7775879
4365,43.650473,-35.1585693,-68.324585
4366,43.660319,-35.7738037,-68.871582
4367,43.670139,-36.3450928,-69.4185791
4368,43.680115,-36.9163513,-69.9655762
4369,43.690396,-37.5315857,-70.5125732
4370,43.700240,-38.0589294,-71.0595703
4371,43.710132,-38.6741638,-71.6065674
4372,43.720453,-39.1575623,-72.1535645
4373,43.730121,-39.8167419,-72.7005615
4374,43.740497,-40.388031,-73.2475586
4375,43.750350,-41.0032349,-73.7945557
4376,43.760213,-41.6184692,-74.3415527
4377,43.770480,-42.2337036,-74.8885498
4378,43.780111,-42.7610474,-75.4355469
4379,43.790376,-43.3323364,-75.9825439
4380,43.800625,-43.8596802,-76.529541
4381,43.810169,-44.4309692,-77.0765381
4382,43.820443,-44.958313,-77.6235352
4383,43.830282,-45.4856262,-78.1705322
4384,43.840339,-46.01297,-78.7175293
4385,43.850208,-46.4524231,-79.2645264
4386,43.860342,-46.9358215,-79.8115234
4387,43.870484,-47.41922,-80.3585205
4388,43.880336,-47.8586731,-80.9055176
4389,43.890190,-48.2981262,-81.4525146
4390,43.900296,-48.7815247,-81.9995117
4391,43.910142,-49.2209778,-82.5465088
4392,43.920407,-49.7043457,-83.0935059
4393,43.930367,-50.2316895,-83.6405029
4394,43.940229,-50.7150879,-84.1875
4395,43.950497,-51.3303223,-84.7344971
4396,43.960141,-51.9016113,-85.2814941
4397,43.970414,-52.4729004,-85.8284912
4398,43.980264,-53.0881348,-86.3754883
4399,43.990221,-53.7033386,-86.9224854
4400,44.000486,-54.3625183,-87.4694824
4401,44.010351,-54.9777527,-88.0164795
4402,44.020416,-55.6369324,-88.5634766
4403,44.030265,-56.2521667,-89.1104736
4404,44.040100,-56.9113464,-89.6574707
4405,44.050393,-57.5705261,-90.2044678
4406,44.060351,-58.1417847,-90.7514648
4407,44.070455,-58.7130737,-91.2984619
4408,44.080305,-59.2843628,-91.845459
4409,44.090155,-59.8556519,-92.3924561
4410,44.100421,-60.4269409,-92.9394531
4411,44.110272,-60.99823,-93.4864502
4412,44.120230,-61.6134644,-94.0334473
4413,44.130354,-62.1408081,-94.5804443
4414,44.140430,-62.624176,-95.1274414
4415,44.150267,-63.1515198,-95.6744385
4416,44.160101,-63.6349182,-96.2214355
4417,44.170377,-64.162262,-96.7684326
4418,44.180223,-64.6456604,-97.3154297
4419,44.190419,-65.1730042,-97.8624268
4420,44.200286,-65.7003479,-98.4094238
4421,44.210121,-66.1837463,-98.9554291
4422,44.220416,-66.7550049,-99.5014343
4423,44.230266,-67.2823486,-100.04744
4424,44.240532,-67.8536377,-100.593445
4425,44.250325,-68.3370361,-101.13945
4426,44.260188,-68.8643799,-101.685455
4427,44.270453,-69.3917236,-102.231461
4428,44.280295,-69.9630127,-102.777466
4429,44.290136,-70.4903564,-103.323471
4430,44.300411,-71.0176697,-103.869476
4431,44.310181,-71.5889587,-104.415482
4432,44.320453,-72.2041931,-104.961487
4433,44.330298,-72.7754822,-105.507492
4434,44.340173,-73.3907166,-106.053497
4435,44.350489,-74.0498962,-106.599503
4436,44.360167,-74.6651306,-107.145508
4437,44.370122,-75.3682251,-107.691513
4438,44.380401,-76.0274048,-108.237518
4439,44.390278,-76.6865845,-108.783524
4440,44.400120,-77.3018188,-109.329529
4441,44.410225,-77.9170532,-109.875534
4442,44.420483,-78.4883423,-110.420532
4443,44.430393,-79.015686,-110.965034
4444,44.440477,-79.499054,-111.509041
4445,44.450234,-80.0263977,-112.053047
4446,44.460086,-80.4219055,-112.597054
4447,44.470177,-80.9931946,-113.14106
4448,44.480432,-81.476593,-113.684059
4449,44.490282,-81.9599915,-114.227058
4450,44.500115,-82.3554993,-114.770058
4451,44.510370,-82.882843,-115.313057
4452,44.520140,-83.3662415,-115.856056
4453,44.530446,-83.8496094,-116.399055
4454,44.540307,-84.3330078,-116.942055
4455,44.550184,-84.8603516,-117.485054
4456,44.560449,-85.34375,-118.028053
4457,44.570520,-85.9150391,-118.571053
4458,44.580502,-86.4423828,-119.114052
4459,44.590393,-86.9697266,-119.657051
4460,44.600236,-87.5410156,-120.20005
4461,44.610501,-88.0683289,-120.74305
4462,44.620351,-88.6396179,-121.286049
4463,44.630494,-89.1230164,-121.829048
4464,44.640588,-89.7382507,-122.372047
4465,44.650299,-90.2655945,-122.915047
4466,44.660164,-90.8368835,-123.458046
4467,44.670454,-91.3642273,-124.001045
4468,44.680095,-91.9355164,-124.544044
4469,44.690217,-92.5507202,-125.087044
4470,44.700483,-93.1659546,-125.630043
4471,44.710308,-93.8251343,-126.173042
4472,44.720266,-94.484314,-126.716042
4473,44.730113,-95.0995483,-127.259041
4474,44.740229,-95.8466187,-127.80204
4475,44.750485,-96.4618225,-128.345047
4476,44.760348,-97.0770569,-128.888046
4477,44.770173,-97.6483459,-129.431046
4478,44.780160,-98.1756897,-129.974045
4479,44.790230,-98.6590881,-130.517044
4480,44.800502,-99.1424866,-131.060043
4481,44.810353,-99.5819397,-131.603546
4482,44.820211,-100.153229,-132.147552
4483,44.830467,-100.636627,-132.691559
4484,44.840425,-101.032104,-133.235565
4485,44.850132,-101.515503,-133.779572
4486,44.860404,-101.954956,-134.323578
4487,44.870262,-102.4823,-134.867584
4488,44.880101,-102.877808,-135.411591
4489,44.890369,-103.405151,-135.955597
4490,44.900279,-103.932495,-136.499603
4491,44.910420,-104.459824,-137.04361
4492,44.920266,-104.987167,-137.587616
4493,44.930101,-105.470566,-138.131622
4494,44.940383,-106.12973,-138.675629
4495,44.950233,-106.744965,-139.219635
4496,44.960322,-107.316254,-139.763641
4497,44.970568,-107.887543,-140.307648
4498,44.980094,-108.414871,-140.851654
4499,44.990392,-109.030106,-141.39566
4500,45.000262,-109.557449,-141.939667
4501,45.010091,-110.040848,-142.483673
4502,45.020223,-110.700012,-143.027679
4503,45.030501,-111.227356,-143.571686
4504,45.040348,-111.84259,-144.115692
4505,45.050598,-112.413879,-144.659698
4506,45.060127,-113.073044,-145.203705
4507,45.070245,-113.688278,-145.747711
4508,45.080096,-114.259567,-146.291718
4509,45.090367,-114.962677,-146.835724
4510,45.100226,-115.577911,-147.37973
4511,45.110494,-116.193146,-147.923737
4512,45.120591,-116.764435,-148.467743
4513,45.130126,-117.291763,-149.011749
4514,45.140404,-117.863052,-149.555756
4515,45.150463,-118.346451,-150.098755
4516,45.160331,-118.785904,-150.641754
4517,45.170181,-119.181396,-151.184753
4518,45.180135,-119.576904,-151.727753
4519,45.190272,-119.972412,-152.270752
4520,45.200104,-120.323975,-152.813248
4521,45.210374,-120.807373,-153.35524
4522,45.220229,-121.246811,-153.897232
4523,45.230494,-121.730209,-154.438721
4524,45.240453,-122.213608,-154.979706
4525,45.250108,-122.697006,-155.519714
4526,45.260366,-123.26828,-156.059723
4527,45.270227,-123.839569,-156.599731
4528,45.280493,-124.410858,-157.13974
4529,45.290337,-124.982147,-157.679749
4530,45.300149,-125.553421,-158.219757
4531,45.310355,-126.12471,-158.759766
4532,45.320189,-126.78389,-159.299774
4533,45.330457,-127.311234,-159.838776
4534,45.340307,-127.926453,-160.377777
4535,45.350164,-128.497742,-160.916779
4536,45.360251,-129.069031,-161.45578
4537,45.370208,-129.64032,-161.994278
4538,45.380471,-130.255539,-162.532272
4539,45.390323,-130.914719,-163.06926
4540,45.400235,-131.442062,-163.60527
4541,45.410497,-132.101227,-164.140778
4542,45.420151,-132.716461,-164.675781
4543,45.430108,-133.243805,-165.210785
4544,45.440396,-133.902985,-165.745285
4545,45.450232,-134.474258,-166.279282
4546,45.460093,-135.001602,-166.812271
4547,45.470370,-135.572891,-167.344284
4548,45.480456,-136.10022,-167.87529
4549,45.490296,-136.627563,-168.405289
4550,45.500254,-137.110962,-168.933304
4551,45.510109,-137.550415,-169.460312
4552,45.520401,-138.033813,-169.986313
4553,45.530491,-138.517197,-170.511307
4554,45.540335,-138.95665,-171.035294
4555,45.550178,-139.352158,-171.558792
4556,45.560133,-139.747665,-172.081802
4557,45.570452,-140.275009,-172.603806
4558,45.580347,-140.670502,-173.124802
4559,45.590483,-141.1539,-173.644791
4560,45.600322,-141.593353,-174.163803
4561,45.610166,-142.120697,-174.681808
4562,45.620296,-142.691971,-175.19931
4563,45.630415,-143.26326,-175.716309
4564,45.640267,-143.790604,-176.233307
4565,45.650356,-144.361893,-176.749802
4566,45.660214,-144.977112,-177.265793
4567,45.670488,-145.548401,-177.780807
4568,45.680538,-146.11969,-178.294815
4569,45.690625,-146.77887,-178.808319
4570,45.700336,-147.350143,-179.32132
4571,45.710440,-147.965378,-179.833313
4572,45.720276,-148.580612,-180.345306
4573,45.730134,-149.195831,-180.8573
4574,45.740398,-149.76712,-181.369293
4575,45.750231,-150.338409,-181.881287
4576,45.760505,-150.909698,-182.39328
4577,45.770313,-151.437027,-182.905273
4578,45.780144,-151.87648,-183.417267
4579,45.790412,-152.491714,-183.92926
4580,45.800283,-153.019058,-184.441254
4581,45.810121,-153.414551,-184.953247
4582,45.820424,-153.98584,-185.464233
4583,45.830195,-154.557129,-185.97522
4584,45.840467,-154.996582,-186.486206
4585,45.850336,-155.479965,-186.996216
4586,45.860171,-155.919418,-187.506226
4587,45.870437,-156.402817,-188.016235
4588,45.880519,-156.886215,-188.526245
4589,45.890376,-157.325668,-189.034241
4590,45.900486,-157.809052,-189.541733
4591,45.910167,-158.29245,-190.048721
4592,45.920418,-158.775848,-190.553726
4593,45.930264,-159.215302,-191.057724
4594,45.940325,-159.698685,-191.560715
4595,45.950179,-160.182083,-192.061722
4596,45.960134,-160.665482,-192.561722
4597,45.970424,-161.192825,-193.061218
4598,45.980280,-161.676224,-193.560211
4599,45.990128,-162.159607,-194.058197
4600,46.000227,-162.774841,-194.556183
4601,46.010089,-163.302185,-195.054169
4602,46.020358,-163.873474,-195.552155
4603,46.030215,-164.532639,-196.049164
4604,46.040174,-165.103928,-196.546173
4605,46.050280,-165.719162,-197.043182
4606,46.060123,-166.290436,-197.540192
4607,46.070381,-166.993561,-198.037201
4608,46.080227,-167.608795,-198.53421
4609,46.090090,-168.136139,-199.031219
4610,46.100599,-168.751358,-199.528229
4611,46.110142,-169.278702,-200.025238
4612,46.120180,-169.849991,-200.522247
4613,46.130443,-170.333389,-201.019257
4614,46.140289,-170.816772,-201.516266
4615,46.150190,-171.300171,-202.013275
4616,46.160747,-171.695679,-202.758789
4617,46.170105,-172.047241,-203.007294
4618,46.180409,-172.57457,-203.504303
4619,46.190241,-172.970078,-204.001312
4620,46.200114,-173.365585,-204.498322
4621,46.210435,-173.848984,-204.995819
4622,46.220333,-174.332382,-205.493805
4623,46.230244,-174.815765,-205.992798
4624,46.240373,-175.343109,-206.493805
4625,46.250234,-175.826508,-206.995804
4626,46.260118,-176.309906,-207.498795
4627,46.270451,-176.837234,-208.004807
4628,46.280113,-177.276688,-208.512817
4629,46.290201,-177.804031,-209.022827
4630,46.300330,-178.28743,-209.535828
4631,46.310176,-178.770828,-210.050842
4632,46.320433,-179.298157,-210.566849
4633,46.330186,-179.781555,-211.083847
4634,46.340452,-180.308899,-211.602859
4635,46.350353,-180.792297,-212.12236
4636,46.360311,-181.275681,-212.642349
4637,46.370181,-181.803024,-213.163345
4638,46.380429,-182.374313,-213.685349
4639,46.390087,-182.857712,-214.207352
4640,46.400333,-183.428986,-214.729355
4641,46.410176,-184.000275,-215.251358
4642,46.420130,-184.527618,-215.773361
4643,46.430401,-185.274689,-216.295364
4644,46.440243,-185.845963,-216.817368
4645,46.450394,-186.505142,-217.339371
4646,46.460222,-187.076431,-217.861374
4647,46.470477,-187.647705,-218.383377
4648,46.480571,-188.175049,-218.90538
4649,46.490357,-188.658447,-219.42688
4650,46.500247,-189.141846,-219.947876
4651,46.510382,-189.581299,-220.467865
4652,46.520219,-190.064682,-220.987854
4653,46.530494,-190.504135,-221.507355
4654,46.540346,-190.943588,-222.026367
4655,46.550500,-191.339096,-222.54538
4656,46.560208,-191.734604,-223.064392
4657,46.570336,-192.130096,-223.583405
4658,46.580174,-192.56955,-224.102417
4659,46.590439,-193.009003,-224.621429
4660,46.600298,-193.448456,-225.140442
4661,46.610129,-193.843964,-225.659454
4662,46.620504,-194.415237,-226.178467
4663,46.630212,-194.986526,-226.697479
4664,46.640474,-195.51387,-227.216492
4665,46.650325,-196.041214,-227.735504
4666,46.660182,-196.612488,-228.254517
4667,46.670452,-197.183777,-228.773026
4668,46.680336,-197.667175,-229.291031
4669,46.690270,-198.238449,-229.809036
4670,46.700105,-198.677902,-230.327042
4671,46.710376,-199.205246,-230.845047
4672,46.720230,-199.688644,-231.363052
4673,46.730331,-200.215988,-231.881058
4674,46.740182,-200.787262,-232.399063
4675,46.750136,-201.27066,-232.917068
4676,46.760402,-201.92984,-233.435074
4677,46.770251,-202.545059,-233.953079
4678,46.780090,-203.028458,-234.471085
4679,46.790185,-203.731583,-234.98909
4680,46.800455,-204.302872,-235.506088
4681,46.810412,-204.874146,-236.023087
4682,46.820282,-205.445435,-236.540085
4683,46.830134,-205.972778,-237.056076
4684,46.840255,-206.544067,-237.572067
4685,46.850094,-206.983505,-238.088058
4686,46.860359,-207.510849,-238.603073
4687,46.870202,-207.950302,-239.117081
4688,46.880161,-208.34581,-239.631088
4689,46.890431,-208.785263,-240.145096
4690,46.900085,-209.13681,-240.658096
4691,46.910355,-209.620209,-241.171097
4692,46.920226,-210.059662,-241.684097
4693,46.930464,-210.411224,-242.197098
4694,46.940548,-210.894623,-242.710098
4695,46.950256,-211.334061,-243.223099
4696,46.960349,-211.817459,-243.736099
4697,46.970201,-212.256912,-244.2491
4698,46.980494,-212.784256,-244.761597
4699,46.990392,-213.267639,-245.27359
4700,47.000526,-213.882874,-245.784576
4701,47.010234,-214.410217,-246.294586
4702,47.020325,-214.981506,-246.803589
4703,47.030180,-215.55278,-247.311584
4704,47.040502,-216.168015,-247.817596
4705,47.050396,-216.695358,-248.323608
4706,47.060530,-217.266647,-248.82962
4707,47.070481,-217.837921,-249.334625
4708,47.080335,-218.40921,-249.838623
4709,47.090183,-218.892609,-250.342117
4710,47.100436,-219.463898,-250.845108
4711,47.110278,-220.035172,-251.348099
4712,47.120112,-220.51857,-251.850098
4713,47.130450,-221.17775,-252.351105
4714,47.140167,-221.661148,-252.849091
4715,47.150456,-222.320312,-253.344086
4716,47.160306,-222.847656,-253.838089
4717,47.170140,-223.375,-254.3311
4718,47.180203,-223.990219,-254.820114
4719,47.190111,-224.429672,-255.306625
4720,47.200257,-225.000961,-255.790634
4721,47.210120,-225.440414,-256.265625
4722,47.220453,-225.923813,-256.729614
